ADAM_ID,NAME,LONG_CONTENT_NOTE,SHORT_CONTENT_NOTE,NAME,WM_CONCAT(C.COUNTRY_CODE_ISO2A),START_DATE,SHORT_CONTENT_NOTE,LONG_CONTENT_NOTE
976447492,Born to Be Blue,沒人理解你這憂鬱的心情嗎? 我懂，有時鬱悶的心情需要的不是加油打氣，而是一顆懂自己的心。許多音樂家也曾將自己的鬱悶化為音符，透 過音樂傳達自己的內心感受，也許你能從中找到知音。現在就來聽聽這些為憂鬱而生的曲子吧。,有時一顆理解的心更甚千百句安慰。也許這些憂鬱的曲子會懂你那憂鬱的心情。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447496,Party Music for the Whole Family,"家族聚會快到了，想找全家人都能接受的歌曲當背景？這張歌單老少咸宜，輕快不輕浮，能輕鬆帶動聚會氣氛。不論是 Earth, Wind & Fire 和 The Cars 等老牌樂團，或是 New Order 和 The Knife 等較為後期的樂團，都唱過令人難忘的好作品，幫你為家庭聚會炒熱氣氛。",不想每次家庭聚會都播一樣的歌？就讓輕快脫俗的選曲重現家庭聚會的活力。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447498,Pastoral Dreams,繁忙的城市人每天都在車水馬龍、高樓大廈之間流轉，很少有機會享受田園生活。這張歌單精選一系列淡淡的音樂，讓你的聽覺與心靈都能夠 完全放鬆。聽著恣意遊走於搖滾、藍調、鄉村等風格的慢板獨立歌曲，想像隨時抬頭就能看見蔚藍的天空，低頭就可聞到撲鼻而來的花香，活 出一個如夢想般的田園生活。,想像一整片溫暖人心、色彩斑斕的田園，只需閉上眼睛，放鬆心情側耳傾聽。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447502,Road Trip Rock,想來一趟公路旅行？在漫長的車程中，只是與朋友聊天絕對打發不了所有時間，就讓搖滾歌曲幫你提振精神吧！從 Queen、Van Halen、Modest House 到 R.E.M.，保證肯定有一首歌曲大家都會跟著唱。,接下來十多個小時的車程，你準備好了嗎？,zh-Hant,"HK,MO,TW",23-Jun-15,,
976447506,Top of the World,為自己驕傲，辦一場簡單而隆重的慶祝會，錦上添花的音樂又豈可少得！本歌單為你精選了最適合慶祝會的經典搖滾歌曲，當中包括美國傳奇 樂團 The Velvet Underground、史上最具影響力的吉他手之一 Jimi Hendrix、龐克樂團 Ramones 等巨星，將氣氛帶到最高點！,簡單而隆重的慶祝會，有精選的經典搖滾歌曲與你共享值得驕傲的一刻。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447508,Rainy Indie Afternoon,正在下雨的下午，你可能在車廂裡看著水撥左右擺動，也可能在家裡看著雨水在玻璃窗上胡亂流動。此時，揚聲器傳來 Nina Simone、Kendal Johansson、Bill Withers 的歌聲，助你沉澱思緒、安定心靈。,淅淅瀝瀝、滴滴答答，無論外面雨下多大，音樂都是你的良伴。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447510,Best of Dance-Punk,LCD Soundsystem 可說是舞曲龐克 (dance-punk) 復興的代表人物，他們讓這種在 70 年代末曾流行一時的音樂類型，再度走進樂迷耳朵。200 0 年代初，LCD Soundsystem 的靈魂人物 James Murphy 透過自己打造的廠牌 DFA 唱片 ，推出一系列精彩的舞曲龐克作品。當時還有 Radio 4、The Rapture 等樂團加盟，令舞曲龐克得以復興。,舞曲結合搖滾，舞曲龐克 (dance-punk) 這種曲風，在 2000 年代再度復興。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447518,Celtic Dream,,,zh-Hant,"HK,MO,TW",30-Jun-15,,
976447521,Avoiding Catatonic Surrender: Sad Songs,不管什麼年代，最觸動人心的總是悲傷情歌。誰說失戀的時候一定要聽流行抒情歌或 R&B？這裡我們為你集結了由 Hot Water Music、Jimmy E at World 和 Time Berry 等樂團帶來富有龐克態度的悲傷情歌。,悲傷的時候來場龐克式的大吼，釋放壓力。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447524,18 Wheeler Anthems,說到鄉村生活，卡車是必備的交通工具。在鄉村音樂中，與卡車相關的歌曲不勝枚舉，幾乎所有鄉村歌手都唱過有關卡車的歌曲。本歌單收錄 了包括 Alabama、Dave Dudley、Jerry Reed 等人的經典歌曲，濃濃的鄉土味就此釋出。,要描繪鄉間生活，卡車是不可或缺的風景。本歌單收錄了與卡車相關的暢銷單曲，以及電影和電視主題曲。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447526,Dreamy Pop for a Sunny Day,耳邊沒有同事在鍵盤上打字的聲音，也沒有令人鬱悶的辦公室氣氛。陽光下，沙灘上，最美好的不只是型男美女，還有沁涼的啤酒和宜人的音 樂。有什麼比望著大海聽夢幻流行 (dream pop) 更爽快？讓 Sun Airway、Minks 和 Memoryhouse 的音樂放空自己！,是醒著做夢也好，是閉眼入睡也罷，就讓這些夢幻流行 (dream pop) 佳作和燦爛的陽光，為你帶來好心情！,zh-Hant,"HK,MO,TW",30-Apr-15,,
ADAM_ID,NAME,LONG_CONTENT_NOTE,SHORT_CONTENT_NOTE,NAME,WM_CONCAT(C.COUNTRY_CODE_ISO2A),START_DATE,,
976447527,Intro to Nick Drake,Nick Drake 的歌，聽起來像詩，但寫的是他自己的悲鬱心緒。音樂路上，他寂寞；人生路上，他孤苦，吉他成了他最信賴的朋友。精神分裂令 他疏離現實世界，絕少公開演出和露面，更一度中斷了創作生涯。懷才不遇的他畢生只推出過三張專輯，1974年離世時，他才 26 歲。諷刺的 是，他離世後才留名，1999 年，有一個汽車廣告選用了他的歌，人們才恍然曾有過一個叫 Nick Drake 的民謠歌手，自此他便成了英國民謠史 上的重要名字。,Nick Drake 生前孤寂，死後揚名。三張專輯，念念不忘。一把吉他，必有回響。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447531,Classical for Cocktails,觥籌交錯，衣香鬢影，男男女女在優雅的旋律中言談說笑，細語盈室。此選單的音樂作品囊括膾炙人口的經典樂章，也加入鮮為人知的音樂小 品。弄盞傳杯間，讓繽紛樂音替你穿針引線，創造前所未有的社交經驗。,精彩宴會需要精緻音樂陪襯，此系列的音樂將為你創造最舒適的社交氛圍。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447556,Intro to Ben Gibbard,,,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447558,Best of Celestial Harmonies,新世紀音樂大廠 Celestial Harmonies，從 1972 年成立至今，給予少為人知的歐洲樂曲家，和美國實驗樂手舞台，也廣納印第安、中亞、低 限主義樂風，發掘出眾多對新世紀樂迷爭相收藏的經典名盤。本歌單精選 Celestial Harmonies 四十年發行之現代古典、民族、情境等多元風 格經典作品。,新世紀音樂大廠 Celestial Harmonies 成立近四十年，打造無數不容錯過的新世紀傳奇經典。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447564,Early Morning Soft Pop,慵懶，該是週日早晨的心情吧。耳邊傳來 Joni Mitchell 的嗓音，又或者在 Billy Joel 歌聲陪伴下，喝一口咖啡，沒有既定日程，也沒有要 趕赴的約會，讓輕鬆的節奏構築一天的時光。從輕式搖滾到柔美愜心的流行樂曲，由 Van Morrison 到 Fleetwood Mac，聽著這張歌單的選曲 ，就這樣子度過週日，還真不錯。,床上醒來，美夢剛完，讓這些柔美順耳的歌幫你繼續做白日夢吧。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447567,Inspired by Nirvana,1991 年以專輯《Nevermind》打響名堂的美國油漬搖滾傳奇 Nirvana，在近代搖滾樂界的影響力既深且廣。他們的音樂啟發了一眾後來的樂團 ，在 Radiohead、Muse 和 Jimmy Eat World 等音樂人的作品中都能找到 Nirvana 的影子。,傳奇美國油漬搖滾樂團 Nirvana，影響力無遠弗屆。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447574,Intro to Sharon Jones & the Dap-Kings,90 年代中期紐約的靈魂樂復興，有 Sharon Jones & the Dap-Kings 為 Daptone 唱片公司打造了標誌性的音樂。Sharon Jones 堅韌的聲線與 Dap-Kings 懷舊的聲音帶給人一種真摯又實在的感覺，令樂迷不禁懷疑他們到底是一隊新的組合，還是經典中的滄海遺珠。他們除了演奏自己 的作品，更與多位具代表性的音樂人合作，包括 Amy Winehouse 和 Bruno Mars 等，他們的作品也成為多部電視、電影的配樂。快來感受一下 Sharon Jones & the Dap-Kings 的精彩樂章吧！,受前輩們影響的同時，也憑自己的力量建造了一座靈魂樂殿堂。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447577,Indie Rock for Melancholy Moods,許多獨立音樂人都喜歡透過音樂訴說傷心的往事，抒發壓抑在心中的愁緒。有些獨立歌曲散發著一陣陰幽迷離的病態美，讓人失重沉淪，甘願 沉溺於灰暗情緒之中，但有些歌曲卻能為你解開心結。本歌單精選美國民謠搖滾創作才子 Elliott Smith、蘇格蘭另類搖滾樂隊 Arab Strap、 美國迷幻民謠樂團 Neutral Milk Hotel 等人最感性私密的心情獨白。,覺得今天有點難過嗎？心中有種鬱悶久久不能釋懷？讓獨立音樂人用灰暗的旋律為你唱走憂鬱。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447580,I've Got To Go For A Drive,本歌單匯集復古歌姬 Lana Del Rey、紐西蘭另類搖滾樂團 The Naked And Famous、瑞典創作女歌手 Lykke Li、美國獨立電子組合 The Limou sines 等人風格獨具的另類流行作品，不論是溫柔撫慰的慢板抒情歌，或是振奮人心的輕快舞曲，都能讓內心的烏雲即刻消散，給你撥雲見日 的好心情。,當心情煩悶、思緒混亂的時候，就搭乘流行音樂的快車去兜風吧！,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447584,Early Morning Oldies,能夠把最好的歌曲收錄在同一張專輯內是每一位音樂製作人的夢想。這張專輯裡的每一首歌曲都經過精挑細選，希望帶給聽眾一個完美的音樂 旅程，作品從爵士樂到經典合唱都有。無論你是屬於哪一個年代，這張歌單裡的每一首曲目都能激起你心裡那份熱情。,音樂往往記載著每個年代最光輝燦爛的一面。讓我們走進時光隧道，親身「聽」證最好的音樂吧。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447585,Sugar Hiccup: Indie Music for a Lazy Day,放鬆不需要工具，更不必花大錢，聽著樂團 The Velvet Underground and Nico、 Yo La Tengo 和 Feist 等的慵懶曲調，泡杯咖啡隨著音樂 放鬆身心，進入慵懶的氛圍，暫時逃離惱人的現實，就最簡單、最省錢的放鬆方法。,就讓獨立音樂陪你渡過忙裡偷閒的一天。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447588,Summer Road Trip,精選美國王牌製作人暨潮男歌手 Pharrell、美國另類搖滾樂團 Neon Trees、英國搖滾樂團 Bastille、澳洲流行搖滾新秀 5 Seconds Of Summ er 等人 2014 年的熱門歌曲。輕快奔放的節奏如和煦春天般宜人，朗朗上口的悅耳旋律讓人不禁開口跟著哼唱，歡樂氣氛伴隨整趟旅途。,春光明媚的好日子，動感好歌伴你快活出遊。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447589,From the City to the Open Roads,由市中心出發，踏上高速公路，驅車遠走，呼吸自由空氣，是都市人最渴望的事。本歌單精選多位爵士名人的好歌，包括 Art Blakey、Pat Me theny、Wayne Shorter 及 Kurt Elling 等，帶你遠離煩囂，找個喘息空間，無需坐困愁城。,精選爵士好歌，伴你遠離煩囂，逃出藩籬，找一片屬於自己的樂土。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447597,Best of Classical Guitar Features,說到吉他，鮮少人會把它放入古典樂族譜之內。事實上，吉他的前身最早可追朔至古希臘時代。隨著古典音樂的緩慢演進，吉他這項樂器於外 形與音色上都逐漸改變，慢慢被古典音樂界接納。十九世紀的演奏家泰雷嘉首度將吉他演奏技巧改良，並寫作出曲調優美的吉他音樂作品，終 於使吉他登入大雅之堂，被後人譽為「現代吉他之父」。二十世紀更是吉他蓬勃發展的時代。吉他的蛻變之路永不停歇，邀你一同體會。,想知道百變吉他的獨特魅力？讓此系列選曲陪你走進古典吉他的進化史。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447598,Positively Dreamy,這張歌單是為喜歡作夢的你而設的。聽著 Mazzy Star、Dead Can Dance、Lush 等樂團的作品，說不定真的能酣睡一場，做個好夢。這張歌單 能不能延長快速動眼期，沒有人知道，反正它就是能幫你舒放身心靈。,聽著獨立搖滾，頓入酣睡之境。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447605,Born to Run: Songs about Leaving,你有想過要離開現在的生活，前往無人認識的異鄉嗎？在日復一日的生活中，你是否也曾有過遠走高飛的念頭呢？搖滾樂中有不少以此為題材 的歌曲，工人皇帝 Bruce Springsteen 大喊「我生來就是要狂奔」、南方搖滾樂隊 Lynyrd Skynyrd 想變成一隻自由飛翔的鳥，齊來透過他們 的歌曲釋放自由的心靈。,生活壓力太大，想暫時逃避一下現實？感受一下本歌單的自由氣息吧！,zh-Hant,"HK,MO,TW",21-Jun-15,,
976447606,Intro to Beach House,,,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447613,Self-Deprecating Rap Songs,自嘲不是易事，懂得幽默地自嘲自諷，是高手的所為。嘻哈界就有不少自嘲達人，開自己玩笑，令樂迷開懷。The Notorious B.I.G. 的《Suic idal Thoughts》，還有 Nas 的《Drunk By Myself》等，都是自嘲饒舌的代表作。,饒舌界有不少自嘲達人，開自己的玩笑，令樂迷開懷。,zh-Hant,,30-Apr-15,,
976447620,Love Like Anthrax,愛情就像炭疽熱，只要一碰就無藥可救？來自英國的後龐克樂團 Gang of Four 也許幫大家為愛情下了一個完美的註解。單戀的酸甜感受、失 戀的痛楚、傷心的過去，在不少人的心中留下道道疤痕。這張歌單上橫跨三個年代的後龐克及後龐克復興樂團，為你唱出愛情的苦澀滋味。,愛情，總是叫人又愛又恨。本歌單中橫跨三個年代的後龐克和另類搖滾樂隊，為你唱出對舊愛的唾棄。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447621,Mr. Blue Sky,由 Time Life 唱片公司發行的《A.M. Gold》系列專輯，集合了從 60 年代到 90 年代間最暢銷的歌曲，可以說是美國近代流行音樂史上的精 華。本歌單精選了其中節奏輕快的歌曲，包括 Todd Rundgren 和 Cat Stevens 等知名巨星的作品，曲曲經典值得收藏！,集合了史上最暢銷歌曲的《A.M. Gold》系列專輯中我們最喜愛的輕快歌曲。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447629,Champagne Toasts,本歌單精選爵士樂之父路易斯阿姆斯壯、傳奇爵士鋼琴家貝西伯爵、幽默詼諧的 Louis Prima、橫跨流行及爵士界的常青歌王 Tony Bennett 等多位名家。輕快的搖擺節奏，帶著笑意的歌聲，生氣勃勃的銅管，流暢的鋼琴、低音大提琴，加上掌聲，都一同慶祝生命的美好時刻。杯觥 交错間，笑語舞步中，誠如歌名，我有種「快樂感覺」，「我喜歡這樣的派對」。,逢佳節，聞佳音，心情像香檳泡泡般輕盈。大夥舉杯，隨之搖擺吧！,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447630,Beard Folk,運用簡單的樂器伴奏，描繪和諧寧靜的田園景緻。以真摯純粹的歌聲，勾勒出樸實的農莊風情畫。這些田園獨立民謠為你帶來優美意境，唱出 濃濃的人情味，歌頌人類彼此深厚的情感，以及與大自然緊密的關係。聽著來自南卡羅萊納州的 Iron & Wine、馬里蘭州的 J. Tillman 和蘇 格蘭的 Alasdair Roberts 等民謠音樂人的吉他聲，心底油然生出愉悅的情緒。,如輕撫稻田的微風，自然單純的獨立民謠帶你回歸平靜恬適的心境。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447631,Intro to Nina Simone,,,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447632,The Sound of Baroque,隨著文藝復興，巴洛克音樂逐漸發展起來，其繁複華麗的旋律及對位方法，不但展現作曲家的音樂才華，更隱晦地炫耀聆聽者的藝術氣息。在 兩百年的發展期間，作曲家完整探索音樂的各種可能性，善用低音聲部塑造莊嚴肅穆的氣氛，同時運用裝飾音及明顯的音量變化來拉大戲劇效 果，主副旋律相互呼應又彼此競爭的特色堆疊出極具深度的結構。因此，巴洛克音樂可說是既純粹又複雜。,巴洛克音樂為何如此雋永，無論相隔幾世紀，總能打入聆賞者的心？此系列陪你一同探索巴洛克音樂之美。,zh-Hant,"HK,MO,TW",30-Apr-15,,
